timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
45328000,45304000,6620172,488.0934,0.0,95598.11,1.1358637
45380000,45356000,6620172,488.07465,0.0,95598.31,1.135866
45432000,45408000,6620172,488.1169,0.0,95597.84,1.1358604
45484000,45460000,6620172,488.1075,0.0,95597.945,1.1358618
45536000,45512000,6620172,488.05588,0.0,95598.55,1.1358688
45588000,45564000,6620172,488.02768,0.0,95598.9,1.1358731
45640000,45616000,6620172,488.13098,0.0,95597.69,1.1358587
45692000,45668000,6620172,488.05118,0.0,95598.63,1.1358699
45744000,45720000,6620172,488.03238,0.0,95598.836,1.1358722
45796000,45772000,6620172,488.1028,0.0,95598.016,1.1358626
45848000,45824000,6620172,488.07465,0.0,95598.34,1.1358664
45900000,45876000,6620172,488.08405,0.0,95598.22,1.135865
45952000,45928000,6620172,488.04178,0.0,95598.72,1.1358709
46004000,45980000,6620172,488.03708,0.0,95598.734,1.135871
46056000,46032000,6620172,488.06995,0.0,95598.37,1.1358668
46108000,46084000,6620172,488.05588,0.0,95598.58,1.1358693
46160000,46136000,6620172,488.0887,0.0,95598.18,1.1358645
46212000,46188000,6620172,488.0981,0.0,95598.055,1.135863
46264000,46240000,6620172,488.1075,0.0,95597.95,1.1358618
46316000,46292000,6620172,488.1028,0.0,95598.016,1.1358626
46368000,46344000,6620172,488.07465,0.0,95598.305,1.1358659
46420000,46396000,6620172,488.08405,0.0,95598.23,1.1358651
46472000,46448000,6620172,488.0934,0.0,95598.14,1.135864
46524000,46500000,6620172,488.07465,0.0,95598.336,1.1358663
46576000,46552000,6620172,488.1028,0.0,95597.98,1.1358621
46628000,46604000,6620172,488.1169,0.0,95597.83,1.1358603
46680000,46656000,6620172,488.06055,0.0,95598.48,1.135868
46732000,46708000,6620172,488.1075,0.0,95597.945,1.1358618
46784000,46760000,6620172,488.07465,0.0,95598.34,1.1358664
