timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
20040000,1680371340522000,473977420,85455940,487997,487997,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20092000,1680371340574000,473977418,85455938,487992,487992,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20144000,1680371340626000,473977420,85455939,487993,487993,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20196000,1680371340678000,473977420,85455939,487997,487997,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20248000,1680371340730000,473977420,85455939,487989,487989,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20300000,1680371340782000,473977420,85455939,487995,487995,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20352000,1680371340834000,473977419,85455939,487995,487995,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20404000,1680371340886000,473977419,85455939,488002,488002,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20456000,1680371340938000,473977420,85455942,488005,488005,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20508000,1680371340990000,473977419,85455942,488003,488003,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20560000,1680371341042000,473977419,85455941,487994,487994,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20612000,1680371341094000,473977418,85455939,487976,487976,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20664000,1680371341146000,473977420,85455941,487984,487984,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20716000,1680371341198000,473977419,85455942,487989,487989,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20768000,1680371341250000,473977419,85455940,488001,488001,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20820000,1680371341302000,473977420,85455941,488000,488000,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20872000,1680371341354000,473977420,85455940,487997,487997,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20924000,1680371341406000,473977419,85455940,488003,488003,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
20976000,1680371341458000,473977418,85455941,487989,487989,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21028000,1680371341510000,473977419,85455940,487985,487985,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21080000,1680371341562000,473977419,85455939,487988,487988,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21132000,1680371341614000,473977419,85455938,487986,487986,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21184000,1680371341666000,473977420,85455938,487999,487999,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21236000,1680371341718000,473977419,85455938,487992,487992,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21288000,1680371341770000,473977419,85455939,488005,488005,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21340000,1680371341822000,473977421,85455940,488020,488020,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21392000,1680371341874000,473977420,85455940,488012,488012,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21444000,1680371341926000,473977420,85455941,487996,487996,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21496000,1680371341978000,473977421,85455940,488002,488002,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21548000,1680371342030000,473977420,85455940,487992,487992,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21600000,1680371342082000,473977421,85455940,488009,488009,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21652000,1680371342134000,473977420,85455942,487990,487990,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21704000,1680371342186000,473977420,85455943,487990,487990,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21756000,1680371342238000,473977419,85455941,487995,487995,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21808000,1680371342290000,473977419,85455942,488002,488002,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21860000,1680371342342000,473977419,85455941,488000,488000,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21912000,1680371342394000,473977419,85455941,487997,487997,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
21964000,1680371342446000,473977418,85455940,488005,488005,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22016000,1680371342498000,473977419,85455940,488006,488006,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22068000,1680371342550000,473977418,85455940,487994,487994,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22120000,1680371342602000,473977418,85455939,487994,487994,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22172000,1680371342654000,473977418,85455938,487995,487995,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22224000,1680371342706000,473977419,85455938,487996,487996,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22276000,1680371342758000,473977419,85455938,488008,488008,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22328000,1680371342810000,473977421,85455939,488013,488013,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22380000,1680371342862000,473977420,85455939,488007,488007,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22432000,1680371342914000,473977419,85455939,488013,488013,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22484000,1680371342966000,473977419,85455938,488016,488016,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22536000,1680371343018000,473977422,85455938,487998,487998,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22588000,1680371343070000,473977421,85455938,487999,487999,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22640000,1680371343122000,473977420,85455937,487987,487987,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22692000,1680371343174000,473977419,85455936,488002,488002,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22744000,1680371343226000,473977419,85455936,487993,487993,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22796000,1680371343278000,473977419,85455936,487997,487997,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22848000,1680371343330000,473977419,85455936,488005,488005,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22900000,1680371343382000,473977420,85455936,487990,487990,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
22952000,1680371343434000,473977419,85455937,487993,487993,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23004000,1680371343486000,473977420,85455937,488002,488002,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23056000,1680371343538000,473977420,85455939,487999,487999,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23108000,1680371343590000,473977419,85455939,487989,487989,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23160000,1680371343642000,473977419,85455940,488001,488001,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23212000,1680371343694000,473977420,85455941,488002,488002,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23264000,1680371343746000,473977420,85455941,488004,488004,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23316000,1680371343798000,473977420,85455940,488016,488016,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23368000,1680371343850000,473977420,85455941,488010,488010,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23420000,1680371343902000,473977420,85455941,488000,488000,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23472000,1680371343954000,473977419,85455940,488000,488000,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23524000,1680371344006000,473977419,85455939,488002,488002,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23576000,1680371344058000,473977420,85455940,488003,488003,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23628000,1680371344110000,473977420,85455937,487992,487992,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23680000,1680371344162000,473977420,85455938,488000,488000,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23732000,1680371344214000,473977420,85455939,487990,487990,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23784000,1680371344266000,473977419,85455937,487982,487982,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23836000,1680371344318000,473977419,85455939,487971,487971,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23888000,1680371344370000,473977418,85455938,487978,487978,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23940000,1680371344422000,473977418,85455940,487992,487992,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
23992000,1680371344474000,473977418,85455940,487998,487998,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24044000,1680371344526000,473977418,85455940,488008,488008,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24096000,1680371344578000,473977418,85455940,488006,488006,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24148000,1680371344630000,473977420,85455941,488004,488004,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24200000,1680371344682000,473977421,85455942,488011,488011,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24252000,1680371344734000,473977420,85455939,488003,488003,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24304000,1680371344786000,473977421,85455940,488002,488002,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24356000,1680371344838000,473977422,85455938,487999,487999,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24408000,1680371344890000,473977421,85455939,488013,488013,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24460000,1680371344942000,473977421,85455938,487997,487997,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24512000,1680371344994000,473977421,85455939,487996,487996,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24564000,1680371345046000,473977420,85455939,487992,487992,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24616000,1680371345098000,473977421,85455940,487990,487990,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24668000,1680371345150000,473977421,85455940,487993,487993,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24720000,1680371345202000,473977421,85455941,488000,488000,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24772000,1680371345254000,473977420,85455942,487996,487996,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24824000,1680371345306000,473977419,85455941,487997,487997,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24876000,1680371345358000,473977419,85455941,488002,488002,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24928000,1680371345410000,473977419,85455941,488008,488008,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
24980000,1680371345462000,473977420,85455939,488010,488010,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
25032000,1680371345514000,473977420,85455939,488001,488001,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
25084000,1680371345566000,473977420,85455941,488013,488013,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
25136000,1680371345618000,473977420,85455940,488001,488001,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
25188000,1680371345670000,473977420,85455939,487993,487993,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
25240000,1680371345722000,473977420,85455940,487986,487986,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
25292000,1680371345774000,473977420,85455938,487982,487982,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
25344000,1680371345826000,473977419,85455938,488002,488002,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.9907956,0,nan,nan,3,0,1,10,0
25396000,1680371345878000,473977418,85455939,487998,487998,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,3.1827817,0,nan,nan,3,0,1,10,0
25448000,1680371345930000,473977419,85455939,487989,487989,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,3.200235,0,nan,nan,3,0,1,10,0
25500000,1680371345982000,473977419,85455939,487992,487992,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-0.06,3.2351422,0,nan,nan,3,0,1,10,0
25552000,1680371346034000,473977419,85455939,488008,488008,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-0.08,3.2351422,0,nan,nan,3,0,1,10,0
25604000,1680371346086000,473977418,85455939,488013,488013,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.12,3.2525954,0,nan,nan,3,0,1,10,0
25656000,1680371346138000,473977420,85455938,488023,488023,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.14999999,3.2700486,0,nan,nan,3,0,1,10,0
25708000,1680371346190000,473977420,85455938,488044,488044,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.21,3.2875018,0,nan,nan,3,0,1,10,0
25760000,1680371346242000,473977420,85455939,488064,488064,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.26999998,3.2875018,0,nan,nan,3,0,1,10,0
25812000,1680371346294000,473977420,85455938,488071,488071,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.32999998,3.2875018,0,nan,nan,3,0,1,10,0
25864000,1680371346346000,473977418,85455938,488094,488094,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.38,3.304955,0,nan,nan,3,0,1,10,0
25916000,1680371346398000,473977421,85455940,488104,488104,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.42999998,3.304955,0,nan,nan,3,0,1,10,0
25968000,1680371346450000,473977419,85455940,488128,488128,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.48,3.304955,0,nan,nan,3,0,1,10,0
26020000,1680371346502000,473977419,85455939,488150,488150,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.52,3.304955,0,nan,nan,3,0,1,10,0
26072000,1680371346554000,473977419,85455938,488181,488181,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.57,3.304955,0,nan,nan,3,0,1,10,0
26124000,1680371346606000,473977420,85455939,488212,488212,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.61,3.2875018,0,nan,nan,3,0,1,10,0
26176000,1680371346658000,473977419,85455938,488221,488221,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.65,3.2700486,0,nan,nan,3,0,1,10,0
26228000,1680371346710000,473977419,85455939,488263,488263,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.69,3.2525954,0,nan,nan,3,0,1,10,0
26280000,1680371346762000,473977420,85455940,488294,488294,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.72999996,3.2525954,0,nan,nan,3,0,1,10,0
26332000,1680371346814000,473977420,85455939,488339,488339,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.78,3.2700486,0,nan,nan,3,0,1,10,0
26384000,1680371346866000,473977419,85455938,488387,488387,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.82,3.2875018,0,nan,nan,3,0,1,10,0
26436000,1680371346918000,473977418,85455937,488442,488442,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.84999996,3.3224082,0,nan,nan,3,0,1,10,0
26488000,1680371346970000,473977419,85455938,488478,488478,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.89,3.3573146,0,nan,nan,3,0,1,10,0
26540000,1680371347022000,473977418,85455938,488529,488529,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.93,3.392221,0,nan,nan,3,0,1,10,0
26592000,1680371347074000,473977419,85455939,488592,488592,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.96999997,3.4445815,0,nan,nan,3,0,1,10,0
26644000,1680371347126000,473977418,85455938,488636,488636,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-1.01,3.5143943,0,nan,nan,3,0,1,10,0
26696000,1680371347178000,473977418,85455936,488683,488683,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.04,3.6016612,0,nan,nan,3,0,1,10,0
26748000,1680371347230000,473977420,85455935,488741,488741,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.0799999,3.7063804,0,nan,nan,3,0,1,10,0
26800000,1680371347282000,473977420,85455936,488796,488796,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.11,3.8285537,0,nan,nan,3,0,1,10,0
26852000,1680371347334000,473977420,85455936,488871,488871,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.15,4.0030866,0,nan,nan,3,0,1,10,0
26904000,1680371347386000,473977420,85455936,488930,488930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.1899999,4.247433,0,nan,nan,3,0,1,10,0
26956000,1680371347438000,473977420,85455936,488986,488986,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.22,4.5441384,0,nan,nan,3,0,1,10,0
27008000,1680371347490000,473977420,85455938,489049,489049,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.25,4.893204,0,nan,nan,3,0,1,10,0
27060000,1680371347542000,473977420,85455938,489119,489119,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.29,0.017453292,0,nan,nan,3,0,1,10,0
27112000,1680371347594000,473977420,85455939,489194,489194,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.31,0.2443461,0,nan,nan,3,0,1,10,0
27164000,1680371347646000,473977419,85455938,489253,489253,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.3299999,0.41887903,0,nan,nan,3,0,1,10,0
27216000,1680371347698000,473977420,85455937,489325,489325,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.3299999,0.54105204,0,nan,nan,3,0,1,10,0
27268000,1680371347750000,473977419,85455936,489393,489393,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.3299999,0.6457718,0,nan,nan,3,0,1,10,0
27320000,1680371347802000,473977418,85455936,489452,489452,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.0,-1.3399999,0.7330383,0,nan,nan,3,0,1,10,0
27372000,1680371347854000,473977419,85455935,489531,489531,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.0,-1.3399999,0.7853982,0,nan,nan,3,0,1,10,0
27424000,1680371347906000,473977418,85455936,489596,489596,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-1.35,0.83775806,0,nan,nan,3,0,1,10,0
27476000,1680371347958000,473977420,85455937,489666,489666,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-1.35,0.8901179,0,nan,nan,3,0,1,10,0
27528000,1680371348010000,473977419,85455938,489725,489725,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.01,-1.3199999,1.0297443,0,nan,nan,3,0,1,10,0
