timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
24528000,-0.0047937045,0.00745684,0.00079896627,4000,0,-0.0071826056,0.0023943733,-9.799467,4000,0
24532000,0.0005326261,-0.0042610625,-0.002929472,4000,0,-0.029927526,0.0083798785,-9.812637,4000,0
24536000,0.0055926368,-0.009054755,-0.004261052,4000,0,-0.03351883,0.002394374,-9.840169,4000,0
24540000,0.0066579287,-0.0021305212,-0.009321047,4000,0,-0.023942016,0.0011972724,-9.825806,4000,0
24544000,0.0005326575,0.005326348,-0.01225053,4000,0,-0.017956512,0.01077408,-9.821015,4000,0
24548000,-0.0010652656,0.005060013,-0.01225054,4000,0,-0.0047884043,0.01077408,-9.836578,4000,0
24552000,0.005326315,0.001597872,-0.008788443,4000,0,0.043095633,-0.007182434,-9.811439,4000,0
24556000,0.0013315725,-0.0018642088,-0.0045273793,4000,0,0.062249243,-0.014365041,-9.762358,4000,0
24560000,-0.0039947326,0.004793698,-0.0026631616,4000,0,0.01316811,1.7015549e-07,-9.749191,4000,0
24564000,-0.0010652608,0.011717906,-0.0042610723,4000,0,-0.020350715,0.010774079,-9.767147,4000,0
24568000,-0.00053263915,0.0098536955,-0.0053263237,4000,0,-0.01316811,0.011971179,-9.767147,4000,0
24572000,-0.004527363,0.0023968532,0.0021305433,4000,0,0.015562311,-0.008379537,-9.777922,4000,0
24576000,-0.009054741,-0.0029294724,0.0077231787,4000,0,-0.0035913028,-0.049080964,-9.787498,4000,0
24580000,-0.004527377,-0.00079894805,0.0039947405,4000,0,-0.025139121,-0.039504156,-9.783907,4000,0
24584000,0.0047936887,0.00079895405,-0.0005326323,4000,0,-0.0011971008,0.0011972721,-9.816229,4000,0
24588000,0.0050600064,0.001331579,0.00053263304,4000,0,-0.005985504,-0.003591132,-9.811439,4000,0
24592000,-0.0007989474,-0.0010652678,0.0018642115,4000,0,-0.0023942017,0.0011972713,-9.76954,4000,0
24596000,-0.0074568503,-0.0034621141,0.0010652627,4000,0,0.037110135,0.022745091,-9.786302,4000,0
24600000,-0.008255798,-0.0029294859,-0.0021305312,4000,0,0.031124622,0.020350887,-9.827002,4000,0
24604000,-0.0007989459,-0.0037284398,-0.0053263134,4000,0,0.0047884043,0.0083798785,-9.816229,4000,0
24608000,-0.00026632304,-0.0042610583,-0.00053263153,4000,0,0.016759416,-0.013167939,-9.793484,4000,0
24612000,-0.007456855,-0.005858954,0.0010652544,4000,0,-0.0023942024,-0.02513895,-9.8198185,4000,0
24616000,-0.004527363,-0.0053263367,-0.0047936854,4000,0,-0.014365211,-0.016759243,-9.829395,4000,0
24620000,0.0074568503,-0.003462125,-0.002130511,4000,0,0.017956512,0.004788575,-9.804258,4000,0
24624000,0.011717904,-0.0034621274,0.0037284307,4000,0,0.009576809,0.013168281,-9.786301,4000,0
24628000,0.005592633,0.0007989387,0.0042610676,4000,0,-0.01436521,0.002394372,-9.743204,4000,0
24632000,-0.0007989561,0.0063915765,0.0055926517,4000,0,-0.008379708,-0.01077374,-9.725246,4000,0
24636000,0.0026631725,0.0050600143,0.009853689,4000,0,0.008379708,-0.04548967,-9.800665,4000,0
24640000,0.009054755,0.0026631833,0.008522104,4000,0,0.010773908,-0.043095466,-9.859323,4000,0
24644000,0.010120013,-0.0005326028,-0.00026632674,4000,0,0.009576809,0.0143653825,-9.862916,4000,0
24648000,0.0069242185,-0.006391575,-0.003994763,4000,0,0.021547817,0.025139293,-9.8677025,4000,0
24652000,-0.0034621009,-0.005858933,-0.007723188,4000,0,0.0047884043,0.0035914746,-9.844959,4000,0
24656000,-0.009587371,-0.004527363,-0.0106526585,4000,0,-0.021547817,-0.023941847,-9.817425,4000,0
24660000,-0.004527378,-0.0029294777,-0.0050600036,4000,0,0.0,-0.038307063,-9.817425,4000,0
24664000,0.00292948,0.0010652589,-0.000532631,4000,0,-0.0011971015,0.015562484,-9.813835,4000,0
24668000,0.007723167,-0.00079894764,-0.0021305324,4000,0,-0.031124622,0.06224942,-9.785105,4000,0
24672000,0.0034621092,-0.003462094,-0.006924228,4000,0,-0.020350713,0.031124793,-9.765951,4000,0
24676000,0.00053263776,0.0005326354,-0.003728425,4000,0,-0.007182605,-0.02873025,-9.781511,4000,0
24680000,0.008255803,0.0005326214,0.0031957922,4000,0,0.028730422,-0.06464328,-9.78989,4000,0
24684000,0.01065265,-0.004527374,0.0037284114,4000,0,0.07661447,-0.049080964,-9.800665,4000,0
24688000,0.0058589536,-0.0029294814,0.003195792,4000,0,0.05746084,-0.004788232,-9.823412,4000,0
24692000,0.00292948,0.0010652747,-0.0034621046,4000,0,0.015562311,0.015562482,-9.806652,4000,0
24696000,0.0021305308,0.003728432,-0.008522115,4000,0,-0.0023942022,0.02633639,-9.777922,4000,0
24700000,-0.0047936933,0.0010652817,-0.004793683,4000,0,-0.0023942022,1.7076138e-07,-9.783907,4000,0
24704000,-0.015712654,-0.0015978763,-0.0029294696,4000,0,-0.0023942022,-0.056263573,-9.793484,4000,0
24708000,-0.013848437,0.0021305538,0.0021305108,4000,0,0.0071826046,-0.038307063,-9.787498,4000,0
24712000,-0.0029294714,-0.001331552,0.006657912,4000,0,0.009576809,0.0143653825,-9.799467,4000,0
24716000,0.0026631749,-0.0063915798,0.0015979043,4000,0,-0.010773908,0.0323219,-9.832989,4000,0
24720000,0.0010652789,-0.0053263176,-0.0053263246,4000,0,-0.015562311,0.034716096,-9.822214,4000,0
24724000,0.0002663251,-0.004793687,-0.009853697,4000,0,-0.019153617,0.028730594,-9.767147,4000,0
24728000,0.003462103,-0.0055926503,-0.0071905307,4000,0,-0.02633622,0.027533492,-9.762358,4000,0
24732000,0.0045273583,-0.0053263362,0.0021305312,4000,0,-0.015562311,0.005985676,-9.815031,4000,0
24736000,0.0021305245,-0.0007989514,0.00292948,4000,0,-0.0035913025,-0.021547647,-9.864112,4000,0
24740000,0.0013315843,-0.0031957915,-0.0013315827,4000,0,-0.031124625,0.0023943745,-9.848549,4000,0
24744000,0.003462105,-0.009054752,0.0007989479,4000,0,-0.043095633,0.038307402,-9.777922,4000,0
24748000,0.007989484,-0.0031957927,0.00079896883,4000,0,0.0011971008,0.04549001,-9.745598,4000,0
24752000,0.012250539,0.0037284205,0.0031958167,4000,0,0.023942016,0.017956683,-9.75757,4000,0
24756000,0.009587396,0.0007989073,0.012516849,4000,0,0.011971008,-0.02513895,-9.785104,4000,0
24760000,0.0034621286,-0.0039947545,0.008522103,4000,0,-0.0035913023,-0.039504156,-9.810242,4000,0
24764000,0.0007989675,-0.0055926344,-0.0023968508,4000,0,-0.01436521,-0.02513895,-9.813835,4000,0
24768000,-0.0015978935,-0.0050600036,-0.003994746,4000,0,-0.011971009,-0.0023940303,-9.829395,4000,0
24772000,-0.004793678,0.0015978998,-0.006391597,4000,0,-0.011971009,0.0035914746,-9.849747,4000,0
24776000,-0.0023968339,0.0069242143,-0.006657914,4000,0,0.0,0.00957698,-9.848549,4000,0
24780000,0.00026631585,0.0031957903,-0.003195797,4000,0,0.028730422,0.031124793,-9.847351,4000,0
24784000,-0.0010652707,-0.003994741,-0.0018642123,4000,0,0.02633622,0.0323219,-9.818621,4000,0
24788000,0.004261058,-0.00292948,-0.00053262565,4000,0,-0.0011971012,0.022745091,-9.765951,4000,0
24792000,0.009853698,0.0037284254,-0.00079893344,4000,0,-0.007182605,0.019153785,-9.758768,4000,0
24796000,0.0069242134,0.002663179,-0.005858955,4000,0,0.0035913025,-0.021547647,-9.797075,4000,0
24800000,0.005858951,0.00079895306,-0.0069242218,4000,0,0.0035913025,-0.039504156,-9.811439,4000,0
24804000,0.006657909,0.0021305094,0.0023968478,4000,0,0.0,0.013168282,-9.797075,4000,0
24808000,0.0039947457,0.00053262175,0.0061252695,4000,0,-0.009576809,0.0035914744,-9.815032,4000,0
24812000,0.0015978954,0.0010652617,0.004527376,4000,0,-0.011971008,-0.029927354,-9.827002,4000,0
24816000,0.003994737,0.0042610625,0.002663162,4000,0,-0.005985504,-0.016759243,-9.807847,4000,0
24820000,0.0063915793,0.006924227,-0.0013315803,4000,0,-0.010773908,-0.020350542,-9.806652,4000,0
24824000,0.0063915933,0.0071905307,0.0010652654,4000,0,0.0059855045,-0.03351866,-9.813835,4000,0
24828000,0.00585896,0.008255796,0.0034621137,4000,0,0.025139121,-0.04668677,-9.834186,4000,0
24832000,0.0026631532,0.015180017,0.0034621323,4000,0,0.02274492,-0.038307063,-9.866505,4000,0
24836000,-0.0013315801,0.018109495,0.004261082,4000,0,0.027533323,-0.03112445,-9.885658,4000,0
24840000,-0.0042610415,0.011717907,0.00559266,4000,0,0.034715924,-0.026336048,-9.896433,4000,0
24844000,-0.0026631244,0.0053263353,0.01198423,4000,0,0.015562311,0.003591475,-9.861719,4000,0
24848000,0.00053261465,0.008788445,0.009853687,4000,0,-0.011971008,0.0071827765,-9.7803135,4000,0
24852000,0.0034620983,0.006391599,0.0031957848,4000,0,-0.01316811,0.016759586,-9.7719345,4000,0
24856000,0.003462127,-0.0069242204,0.0045273597,4000,0,-0.027533323,0.028730594,-9.853339,4000,0
24860000,-0.00292947,-0.0079894895,0.0018641968,4000,0,-0.051475342,-0.011970837,-9.880873,4000,0
24864000,-0.0047936826,-0.00026632164,-0.0026631737,4000,0,-0.03232173,-0.038307063,-9.843762,4000,0
24868000,-0.0026631579,0.003994743,-0.001065271,4000,0,0.009576809,-0.034715753,-9.816229,4000,0
24872000,0.00053263386,0.004527375,-4.6492685e-09,4000,0,0.02873042,-0.03112445,-9.831791,4000,0
24876000,0.006924218,0.0021305296,-0.00079895847,4000,0,0.027533323,0.017956687,-9.883265,4000,0
24880000,0.0045273756,-0.00399475,0.0029294651,4000,0,0.008379708,0.057461016,-9.865309,4000,0
24884000,-0.0061252704,-0.0077231806,0.004527355,4000,0,-0.016759414,0.031124793,-9.781511,4000,0
24888000,-0.012250531,-0.0050600274,-0.0013316021,4000,0,-0.015562311,0.017956685,-9.749191,4000,0
24892000,-0.009321057,-0.0031958083,-0.004527378,4000,0,-0.021547817,0.025139293,-9.779117,4000,0
24896000,-0.00372842,0.0034621134,-0.000532647,4000,0,-0.02633622,0.021547988,-9.805455,4000,0
24900000,0.0013315871,0.012516864,0.0037284093,4000,0,-0.011971009,-0.0011969297,-9.805455,4000,0
24904000,0.00878842,0.009587392,-0.00026634836,4000,0,-0.005985504,-0.021547647,-9.786301,4000,0
24908000,0.0058589275,-0.0026631367,-0.008522143,4000,0,0.021547817,-0.019153446,-9.770737,4000,0
24912000,-0.0021305522,-0.0103863105,-0.007190557,4000,0,0.035913024,-0.016759245,-9.781511,4000,0
24916000,0.002130539,-0.0021305378,-0.004261049,4000,0,0.0023942017,0.010774079,-9.767147,4000,0
24920000,0.009587397,0.007989476,-0.0058589424,4000,0,-0.016759416,0.0359132,-9.746797,4000,0
24924000,0.009853699,0.0042610457,-0.0021305417,4000,0,-0.027533324,0.0323219,-9.779117,4000,0
24928000,-0.0005326314,-0.0023968515,0.002130522,4000,0,-0.041898537,0.02633639,-9.806652,4000,0
24932000,-0.00532632,-0.0034621137,-0.0010652683,4000,0,-0.03351883,0.019153787,-9.812637,4000,0
24936000,-0.003195792,0.00079894764,-0.0010652698,4000,0,-0.02873042,0.0047885757,-9.827002,4000,0
24940000,-0.007456848,0.0061252806,0.0069242157,4000,0,-0.019153617,-0.0119708385,-9.818621,4000,0
24944000,-0.0053263376,0.011451596,0.005858938,4000,0,-0.0035913025,0.01316828,-9.787498,4000,0
24948000,-0.006391626,0.013315789,-0.0031957927,4000,0,-0.0071826046,0.017956685,-9.78989,4000,0
24952000,-0.011984242,0.004527378,-0.0047936463,4000,0,0.0047884043,-0.02633605,-9.832989,4000,0
24956000,-0.0034621144,-0.0010652664,-0.0018642036,4000,0,0.031124622,-0.020350544,-9.847351,4000,0
24960000,0.007989487,0.00159789,-0.0015978958,4000,0,0.014365211,0.015562482,-9.807847,4000,0
24964000,0.0029294784,-0.003195807,0.004261048,4000,0,-0.039504327,0.027533494,-9.812637,4000,0
24968000,-0.007989488,-0.0069242446,0.013315791,4000,0,-0.05626375,0.021547988,-9.8677025,4000,0
24972000,-0.009587397,-0.0015979141,0.009587362,4000,0,-0.038307235,0.0035914748,-9.862916,4000,0
24976000,-0.009054751,-2.3858448e-08,0.0015978921,4000,0,-0.010773908,-0.019153446,-9.831791,4000,0
24980000,-0.0066579045,0.0029294654,-0.0029294866,4000,0,0.02274492,-0.029927354,-9.8198185,4000,0
24984000,-0.0042610643,0.005326301,-0.011984235,4000,0,0.008379707,-0.011970838,-9.810242,4000,0
24988000,-0.0053263716,-0.0061252695,-0.013582106,4000,0,-0.023942016,0.0035914737,-9.791088,4000,0
24992000,-0.0023969072,-0.013315796,0.0007989667,4000,0,-0.007182605,-0.01316794,-9.751583,4000,0
24996000,0.0005325929,-0.007456844,0.009321073,4000,0,0.019153617,-0.023941848,-9.756374,4000,0
25000000,-0.002396858,0.0023968376,0.0021305233,4000,0,0.008379707,-0.02513895,-9.799467,4000,0
25004000,-0.0018642198,0.0053263186,-0.0039947443,4000,0,0.002394202,-0.019153446,-9.836578,4000,0
25008000,-0.0018642285,-0.003462111,-0.0061252653,4000,0,0.044292733,0.0011972726,-9.834186,4000,0
