Format Version,1.23,Take Name,Take 2023-04-17 01.50.34 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,180.000000,Capture Start Time,2023-04-17 01.50.34.841 下午,Capture Start Frame,271873,Total Frames in Take,7438,Total Exported Frames,6694,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
3419,18.994000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000864,0.114390,0.082120,0.990036,1820.109131,1805.213989,2531.697510
3420,19.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000015,0.115611,0.082478,0.989864,1821.815308,1804.887329,2532.702637
3421,19.005000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000656,0.116513,0.082571,0.989751,1823.178589,1804.652466,2533.491211
3422,19.011000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.001773,0.117709,0.082474,0.989616,1824.739502,1804.431152,2534.610107
3423,19.016000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.002552,0.118688,0.082634,0.989484,1826.095337,1804.185547,2535.380859
3424,19.022000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.003511,0.119728,0.082805,0.989341,1827.884277,1803.889038,2536.391846
3425,19.027000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.004372,0.120756,0.082924,0.989203,1829.246948,1803.627075,2537.373291
3426,19.033000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.005474,0.121964,0.082806,0.989059,1830.835938,1803.374146,2538.345703
3427,19.038000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.006352,0.122876,0.082892,0.988934,1832.252075,1803.140381,2539.208740
3428,19.044000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.007384,0.123958,0.083137,0.988771,1833.918701,1802.804932,2540.189209
3429,19.050000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.008498,0.124905,0.083224,0.988636,1835.570312,1802.492188,2541.114990
3430,19.055000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.009521,0.125803,0.083327,0.988504,1836.938843,1802.215576,2541.877441
3431,19.061000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.010877,0.126885,0.083227,0.988360,1838.563843,1801.925537,2542.800781
3432,19.066000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.011812,0.127678,0.083758,0.988202,1839.976562,1801.556763,2543.650391
3433,19.072000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.013014,0.128788,0.083920,0.988029,1841.614624,1801.230225,2544.703369
3434,19.077000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.014103,0.129729,0.083817,0.987900,1843.033813,1800.961914,2545.570801
3435,19.083000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.015505,0.130822,0.083616,0.987752,1844.643921,1800.675171,2546.571777
3436,19.088000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.016510,0.131646,0.083899,0.987602,1846.012817,1800.316650,2547.401367
3437,19.094000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.017939,0.132588,0.083941,0.987448,1847.691284,1799.916138,2548.353760
3438,19.100000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.019353,0.133670,0.084179,0.987255,1849.375977,1799.532227,2549.298096
3439,19.105000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020520,0.134488,0.084265,0.987113,1850.720703,1799.162109,2550.033447
3440,19.111000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.021874,0.135409,0.084448,0.986942,1852.339478,1798.729248,2550.950684
3441,19.116000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.023190,0.136324,0.084356,0.986794,1853.734253,1798.422119,2551.734863
3442,19.122000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.024739,0.137538,0.084193,0.986602,1855.418091,1798.030762,2552.680420
3443,19.127000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.026050,0.138455,0.084046,0.986452,1856.767700,1797.710571,2553.496338
3444,19.133000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.027435,0.139515,0.084072,0.986263,1858.374268,1797.297852,2554.395020
3445,19.138000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.028596,0.140498,0.084158,0.986083,1859.760132,1796.958984,2555.258789
3446,19.144000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.029973,0.141691,0.084323,0.985857,1861.427246,1796.551758,2556.223145
3447,19.149000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.031204,0.142624,0.084438,0.985675,1862.779419,1796.190430,2556.999512
3448,19.155000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032587,0.143714,0.084629,0.985456,1864.398804,1795.780640,2557.859863
3449,19.161000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.033903,0.145011,0.084719,0.985213,1865.965332,1795.361938,2558.795654
3450,19.166000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.034928,0.145940,0.084809,0.985033,1867.355835,1795.026978,2559.544678
3451,19.172000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.036240,0.147250,0.085012,0.984773,1868.913696,1794.575562,2560.536621
3452,19.177000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.037312,0.148078,0.085046,0.984606,1870.321899,1794.238525,2561.203369
3453,19.183000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.038115,0.149143,0.086103,0.984322,1871.897949,1793.661499,2561.938477
3454,19.188000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.039090,0.150063,0.086186,0.984137,1873.256226,1793.363403,2562.591553
3455,19.194000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.040308,0.151339,0.086181,0.983893,1874.791382,1792.973633,2563.499512
3456,19.199000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.041295,0.152327,0.086156,0.983701,1876.161865,1792.627563,2564.184814
3457,19.205000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.042356,0.153586,0.086202,0.983456,1877.750854,1792.241699,2565.118652
3458,19.211000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.043401,0.154907,0.086159,0.983208,1879.316895,1791.851929,2566.077148
3459,19.216000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.044226,0.155861,0.086204,0.983016,1880.607788,1791.574829,2566.676270
3460,19.222000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.045330,0.157144,0.085995,0.982780,1882.116699,1791.237183,2567.486084
3461,19.227000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.046119,0.158156,0.085800,0.982598,1883.431885,1790.927612,2568.205566
3462,19.233000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.047104,0.159453,0.085487,0.982369,1884.925415,1790.667236,2568.931152
3463,19.238000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.047819,0.160585,0.085243,0.982171,1886.151855,1790.401733,2569.516357
3464,19.244000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.048636,0.161916,0.085010,0.981932,1887.671143,1790.097046,2570.274902
3465,19.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.049258,0.163566,0.084654,0.981659,1889.015381,1789.832153,2571.209717
3466,19.255000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.049737,0.164539,0.084242,0.981507,1890.374512,1789.630005,2571.855469
3467,19.261000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.050286,0.165955,0.083751,0.981283,1891.829224,1789.408691,2572.648682
3468,19.266000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.050619,0.167200,0.083331,0.981090,1893.051636,1789.204102,2573.348633
3469,19.272000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.050952,0.168545,0.082782,0.980889,1894.525757,1789.043335,2574.181396
3470,19.277000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.051163,0.169751,0.082393,0.980703,1895.696167,1788.918823,2574.815186
3471,19.283000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.051292,0.171198,0.081922,0.980484,1897.107178,1788.742310,2575.577393
3472,19.288000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.051382,0.172494,0.081388,0.980297,1898.259888,1788.657593,2576.224121
3473,19.294000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.051311,0.173957,0.080951,0.980078,1899.601440,1788.556519,2576.951172
3474,19.300000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.051176,0.175507,0.080378,0.979856,1900.900146,1788.472290,2577.809326
3475,19.305000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.050947,0.176749,0.080066,0.979670,1902.024902,1788.406860,2578.467285
3476,19.311000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.050585,0.178087,0.079539,0.979489,1903.339600,1788.382568,2579.189209
3477,19.316000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.050221,0.179269,0.079126,0.979326,1904.369507,1788.397705,2579.837158
3478,19.322000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.049734,0.180761,0.078682,0.979112,1905.625610,1788.414062,2580.513184
3479,19.327000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.049189,0.181944,0.078290,0.978952,1906.600830,1788.497437,2581.079102
3480,19.333000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.048423,0.183380,0.078044,0.978742,1907.771362,1788.563965,2581.816406
3481,19.338000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.047696,0.184529,0.077900,0.978573,1908.694214,1788.657959,2582.409424
3482,19.344000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.046765,0.185914,0.077830,0.978362,1909.813843,1788.762329,2583.177734
3483,19.350000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.045658,0.187207,0.077833,0.978167,1910.916992,1788.890137,2583.977051
3484,19.355000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.044697,0.188183,0.077804,0.978027,1911.742920,1789.030396,2584.526123
3485,19.361000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.043533,0.189528,0.077748,0.977824,1912.749756,1789.240601,2585.259277
3486,19.366000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.042459,0.190562,0.077799,0.977666,1913.549072,1789.423218,2585.809814
3487,19.372000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.041058,0.191760,0.077977,0.977477,1914.532959,1789.664062,2586.526123
3488,19.377000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.039872,0.192760,0.078037,0.977325,1915.291504,1789.920044,2587.078369
3489,19.383000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.038389,0.194044,0.078233,0.977115,1916.184814,1790.217896,2587.757080
3490,19.388000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.037092,0.195157,0.078490,0.976922,1916.882568,1790.451416,2588.358887
3491,19.394000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.035393,0.196492,0.078833,0.976690,1917.712524,1790.775757,2589.069092
3492,19.399000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.033989,0.197492,0.079051,0.976521,1918.389893,1791.069336,2589.585449
3493,19.405000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032364,0.198775,0.079244,0.976300,1919.203247,1791.407104,2590.286865
3494,19.411000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.030544,0.200015,0.079616,0.976075,1919.949097,1791.780640,2590.978027
3495,19.416000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.029089,0.201190,0.079779,0.975865,1920.564697,1792.063477,2591.548096
3496,19.422000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.027237,0.202372,0.080116,0.975646,1921.271118,1792.429199,2592.213623
3497,19.427000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.025769,0.203536,0.080339,0.975426,1921.872437,1792.740356,2592.810059
3498,19.433000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.023900,0.204900,0.080776,0.975151,1922.565186,1793.103027,2593.533936
3499,19.438000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.022461,0.206411,0.080683,0.974874,1922.991333,1793.487671,2594.319580
3500,19.444000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020841,0.207763,0.080549,0.974634,1923.723267,1793.947632,2595.068359
3501,19.449000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.019393,0.208828,0.080626,0.974430,1924.284180,1794.299805,2595.606934
3502,19.455000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.017565,0.210147,0.080964,0.974153,1924.890137,1794.674194,2596.335205
3503,19.461000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.015389,0.211083,0.082221,0.973882,1925.443359,1794.911743,2596.873291
3504,19.466000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.014021,0.212591,0.082154,0.973581,1925.744629,1795.240845,2597.621826
3505,19.472000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.012365,0.213770,0.082231,0.973338,1926.394287,1795.657837,2598.330811
3506,19.477000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.010855,0.214801,0.082485,0.973108,1926.833862,1795.982666,2598.902344
3507,19.483000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.009094,0.216134,0.082831,0.972801,1927.277588,1796.326904,2599.727051
3508,19.488000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.007647,0.217043,0.083240,0.972577,1927.669556,1796.623413,2600.262207
3509,19.494000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.005972,0.218170,0.083538,0.972310,1928.105225,1796.989380,2600.925537
3510,19.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.004361,0.219413,0.083706,0.972025,1928.481689,1797.350952,2601.747803
3511,19.505000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.003024,0.220219,0.083878,0.971833,1928.814087,1797.692139,2602.278076
3512,19.511000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.001411,0.221401,0.084162,0.971543,1929.036133,1798.066528,2603.180664
3513,19.516000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000136,0.222219,0.084408,0.971336,1929.322021,1798.401611,2603.848145
3514,19.522000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.001478,0.222962,0.084892,0.971123,1929.710083,1798.808838,2604.481201
3515,19.527000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.002803,0.223628,0.085361,0.970926,1929.898560,1799.094360,2605.221924
3516,19.533000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.004333,0.224254,0.086019,0.970717,1930.105225,1799.430664,2606.001465
3517,19.538000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.005648,0.224753,0.086433,0.970558,1930.284668,1799.719727,2606.723145
3518,19.544000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007020,0.225488,0.086794,0.970347,1930.405151,1800.062988,2607.738037
3519,19.550000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.008579,0.226199,0.087203,0.970132,1930.488770,1800.502686,2608.718506
3520,19.555000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.009690,0.226593,0.087431,0.970009,1930.640625,1800.866089,2609.372559
3521,19.561000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.010896,0.227180,0.087739,0.969831,1930.716553,1801.247192,2610.406006
3522,19.566000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011847,0.227422,0.088024,0.969737,1930.803467,1801.558228,2610.963623
3523,19.572000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013155,0.227608,0.088527,0.969631,1930.861084,1801.972412,2611.621582
3524,19.577000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.014238,0.227953,0.089034,0.969489,1930.787842,1802.258301,2612.509277
3525,19.583000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.015641,0.228305,0.089625,0.969330,1930.710938,1802.644531,2613.617920
3526,19.588000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.016795,0.228550,0.090064,0.969212,1930.658936,1802.981201,2614.376709
3527,19.594000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.017904,0.228601,0.090499,0.969139,1930.651611,1803.342163,2615.118652
3528,19.600000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.019214,0.228813,0.091037,0.969014,1930.494751,1803.747559,2616.313232
3529,19.605000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.020299,0.228923,0.091437,0.968928,1930.367798,1804.057251,2617.018799
3530,19.611000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.021589,0.229063,0.091842,0.968829,1930.210205,1804.465942,2617.998047
3531,19.616000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022507,0.229100,0.092054,0.968779,1930.097412,1804.770508,2618.903809
3532,19.622000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.023711,0.229105,0.092292,0.968727,1929.942261,1805.179077,2619.924561
3533,19.627000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.024570,0.228996,0.092356,0.968725,1929.848877,1805.508301,2620.525879
3534,19.633000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.025919,0.229229,0.092527,0.968618,1929.650635,1805.964478,2621.775879
3535,19.638000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026887,0.229369,0.092623,0.968550,1929.498413,1806.307861,2622.747803
3536,19.644000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.028099,0.229380,0.092606,0.968514,1929.319580,1806.762573,2623.688232
3537,19.649000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.029134,0.229489,0.092455,0.968472,1929.119141,1807.184326,2624.578857
3538,19.655000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030096,0.229698,0.092100,0.968427,1928.860107,1807.698486,2625.829346
3539,19.661000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.031314,0.229777,0.092205,0.968359,1928.552979,1808.178955,2626.896240
3540,19.666000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.032454,0.229812,0.092602,0.968276,1928.306641,1808.549561,2627.736084
3541,19.672000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.033761,0.229881,0.092966,0.968180,1928.003540,1808.982788,2628.933838
3542,19.677000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.034875,0.229982,0.093212,0.968093,1927.696655,1809.324463,2629.893799
3543,19.683000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.036296,0.229910,0.093764,0.968004,1927.275146,1809.725342,2630.829102
3544,19.688000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.037419,0.229902,0.094202,0.967921,1926.982178,1810.044800,2631.838135
3545,19.694000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.038782,0.229885,0.094430,0.967849,1926.599854,1810.406982,2633.079102
3546,19.699000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.039886,0.229800,0.094320,0.967835,1926.240356,1810.777954,2633.989746
3547,19.705000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.041162,0.229795,0.094060,0.967808,1925.790771,1811.227783,2635.159180
3548,19.711000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.042436,0.229674,0.094003,0.967787,1925.327637,1811.590454,2636.380127
3549,19.716000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.043677,0.229568,0.094045,0.967753,1924.937500,1811.904419,2637.405273
3550,19.722000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.045094,0.229463,0.093980,0.967719,1924.439453,1812.312866,2638.464844
3551,19.727000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046150,0.229581,0.093760,0.967663,1923.979370,1812.657593,2639.644043
3552,19.733000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047587,0.229481,0.093607,0.967632,1923.422729,1813.084839,2640.852295
3553,19.738000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048868,0.229224,0.093654,0.967624,1922.966187,1813.449585,2641.753174
3554,19.744000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050342,0.229093,0.093525,0.967593,1922.391235,1813.857056,2643.228271
3555,19.750000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051954,0.228860,0.093438,0.967571,1921.730469,1814.278198,2644.488525
3556,19.755000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053325,0.228584,0.093596,0.967546,1921.178467,1814.659058,2645.416260
3557,19.761000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054921,0.228443,0.093688,0.967481,1920.515869,1815.111816,2646.927002
3558,19.766000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056308,0.228186,0.093794,0.967452,1919.943726,1815.516602,2647.878662
3559,19.772000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057984,0.227879,0.094017,0.967404,1919.229858,1815.968140,2649.135010
3560,19.777000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059438,0.227579,0.094189,0.967369,1918.604248,1816.316406,2650.432373
3561,19.783000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061315,0.227094,0.094462,0.967340,1917.829590,1816.771484,2651.739502
3562,19.788000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.062764,0.226713,0.094679,0.967315,1917.179565,1817.131470,2653.001465
3563,19.794000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064530,0.226255,0.094982,0.967276,1916.343262,1817.626953,2654.425293
3564,19.800000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.066406,0.225910,0.095477,0.967181,1915.473877,1818.121460,2655.872803
3565,19.805000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.067815,0.225605,0.095650,0.967137,1914.744751,1818.540649,2657.161377
3566,19.811000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.069702,0.224969,0.096105,0.967106,1913.809692,1819.045532,2658.468994
3567,19.816000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.071215,0.224390,0.096347,0.967106,1912.916870,1819.426270,2659.762939
3568,19.822000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.073225,0.223601,0.096916,0.967082,1912.009766,1819.897705,2661.220215
3569,19.827000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.074813,0.223065,0.096891,0.967087,1911.218628,1820.359009,2662.575684
3570,19.833000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.076577,0.222626,0.096981,0.967041,1910.261963,1820.911011,2664.277100
3571,19.838000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.078234,0.222026,0.097482,0.966996,1909.381470,1821.337402,2665.436523
3572,19.844000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.080041,0.221361,0.097998,0.966948,1908.305664,1821.848267,2667.032227
3573,19.850000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.082047,0.220559,0.098474,0.966915,1907.213501,1822.393066,2668.583984
3574,19.855000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083665,0.219952,0.098706,0.966891,1906.286621,1822.836304,2670.053223
3575,19.861000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085572,0.218946,0.099130,0.966909,1905.157593,1823.304077,2671.692383
3576,19.866000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.087147,0.217995,0.099233,0.966973,1904.068481,1823.754761,2672.938232
3577,19.872000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.088940,0.216276,0.099803,0.967137,1902.631104,1824.167236,2673.925049
3578,19.877000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.090646,0.216062,0.100273,0.966978,1901.716919,1824.654053,2675.818848
3579,19.883000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.092325,0.215127,0.100290,0.967025,1900.536133,1825.267700,2677.477051
3580,19.888000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.093705,0.213800,0.100445,0.967171,1899.446899,1825.646484,2678.620850
3581,19.894000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.095761,0.213374,0.100952,0.967011,1898.322632,1826.243042,2680.977051
3582,19.899000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.097078,0.212530,0.100779,0.967084,1897.281616,1826.743408,2682.610107
3583,19.905000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.098892,0.211402,0.101101,0.967113,1895.950806,1827.269287,2684.301758
3584,19.911000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.100717,0.209845,0.101483,0.967224,1894.485840,1827.724487,2685.658691
3585,19.916000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102037,0.208305,0.101698,0.967396,1893.091187,1828.079224,2686.779053
3586,19.922000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.103681,0.206752,0.101862,0.967537,1891.510376,1828.655151,2688.361572
