Format Version,1.23,Take Name,Take 2023-04-17 05.44.15 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,180.000000,Capture Start Time,2023-04-17 05.44.15.822 下午,Capture Start Frame,1863166,Total Frames in Take,13337,Total Exported Frames,12003,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
3755,20.861000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051477,-0.146018,0.001734,0.987940,473.718018,1532.533691,1786.880249
3756,20.866000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051402,-0.144587,0.002323,0.988153,478.329742,1532.247070,1786.418457
3757,20.872000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050994,-0.142985,0.003111,0.988405,483.918060,1531.826172,1785.914795
3758,20.877000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049337,-0.141861,0.002588,0.988653,488.565430,1531.505737,1785.412720
3759,20.883000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048147,-0.140565,0.002296,0.988897,494.307953,1531.115112,1784.773193
3760,20.888000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049357,-0.138216,0.004179,0.989163,499.325348,1530.866089,1784.332275
3761,20.894000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049682,-0.136353,0.004533,0.989403,505.265106,1530.529419,1783.736694
3762,20.899000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048765,-0.135601,0.003708,0.989556,510.200562,1530.107788,1783.160156
3763,20.905000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047670,-0.135300,0.002387,0.989654,516.220093,1529.657715,1782.456421
3764,20.911000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047238,-0.134030,0.001495,0.989850,522.296204,1529.262329,1781.716797
3765,20.916000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047647,-0.133143,0.001560,0.989950,527.462708,1529.003418,1781.113037
3766,20.922000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048244,-0.131667,0.001549,0.990118,533.771118,1528.634155,1780.465698
3767,20.927000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048380,-0.130047,0.001494,0.990326,539.099243,1528.353394,1779.855713
3768,20.933000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048511,-0.127941,0.001118,0.990594,545.574585,1527.991821,1779.018311
3769,20.938000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049400,-0.126631,0.001513,0.990718,551.044067,1527.696533,1778.338379
3770,20.944000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050330,-0.125159,0.001093,0.990859,557.641174,1527.364746,1777.545166
3771,20.949000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050603,-0.123684,0.000863,0.991030,563.176575,1527.089844,1776.840942
3772,20.955000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051331,-0.121648,0.000913,0.991245,569.819885,1526.734131,1775.977905
3773,20.961000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051603,-0.119464,0.000839,0.991496,576.735840,1526.354004,1775.108643
3774,20.966000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052634,-0.117620,0.000788,0.991663,582.504761,1526.032837,1774.319946
3775,20.972000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053119,-0.115734,0.000081,0.991859,589.338806,1525.657349,1773.293701
3776,20.977000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053547,-0.114319,-0.000044,0.992000,595.088135,1525.306519,1772.475464
3777,20.983000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055915,-0.110348,-0.001382,0.992318,602.013794,1524.795776,1771.583374
3778,20.988000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055636,-0.110073,-0.000461,0.992365,607.892578,1524.532104,1770.460571
3779,20.994000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057247,-0.109179,0.000920,0.992372,614.722839,1524.135742,1769.139771
3780,21.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058132,-0.103214,-0.000693,0.992959,621.951233,1523.469604,1768.231934
3781,21.005000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056214,-0.101269,0.001557,0.993268,628.001770,1522.937134,1767.239624
3782,21.011000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056542,-0.098300,0.001082,0.993549,634.745178,1522.250366,1765.998169
3783,21.016000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058117,-0.088298,0.006913,0.994373,640.779114,1521.176758,1765.972534
3784,21.022000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056595,-0.082101,0.010273,0.994963,647.768982,1520.434692,1764.953247
3785,21.027000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055595,-0.079362,0.011042,0.995233,653.556519,1519.860962,1763.798462
3786,21.033000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056013,-0.078022,0.011732,0.995308,660.691711,1519.147949,1762.576050
3787,21.038000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054403,-0.083469,0.009133,0.994982,666.411743,1519.002319,1760.595337
3788,21.044000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051397,-0.086900,0.010467,0.994835,673.355774,1518.335327,1758.666382
3789,21.050000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050652,-0.083654,0.010345,0.995153,680.349243,1517.491821,1757.313110
3790,21.055000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052579,-0.079334,0.009763,0.995413,685.988098,1516.969482,1756.453857
3791,21.061000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052916,-0.071387,0.013784,0.995949,693.008667,1515.740845,1755.746094
3792,21.066000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052968,-0.070522,0.013763,0.996008,698.689636,1515.121216,1754.408936
3793,21.072000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051843,-0.072074,0.011892,0.995980,705.498779,1514.666260,1752.370605
3794,21.077000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051983,-0.068515,0.013379,0.996205,711.422729,1513.832520,1751.381348
3795,21.083000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051765,-0.066254,0.013780,0.996364,718.292725,1512.935791,1749.793823
3796,21.088000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051569,-0.068612,0.012205,0.996235,723.884705,1512.504395,1747.950684
3797,21.094000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049381,-0.069027,0.012128,0.996318,731.071655,1511.741455,1745.928833
3798,21.100000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047769,-0.070953,0.013601,0.996242,738.126282,1510.968506,1743.835083
3799,21.105000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048272,-0.070203,0.013521,0.996272,743.759155,1510.369873,1742.251465
3800,21.111000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048816,-0.068439,0.013930,0.996363,750.781250,1509.488037,1740.251709
3801,21.116000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048860,-0.066804,0.013739,0.996474,756.528564,1508.861084,1738.583740
3802,21.122000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050126,-0.063515,0.012623,0.996641,763.169189,1508.211304,1736.652710
3803,21.127000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052201,-0.057587,0.010661,0.996918,768.539673,1507.647705,1735.234985
3804,21.133000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054845,-0.050568,0.008638,0.997176,774.858337,1506.873535,1733.319580
3805,21.138000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054525,-0.047615,0.011378,0.997312,780.527893,1506.132202,1731.676270
3806,21.144000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056010,-0.046049,0.010525,0.997312,787.259399,1505.582031,1729.418945
3807,21.149000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054115,-0.044256,0.012771,0.997472,793.190613,1505.083984,1727.638428
3808,21.155000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051763,-0.046103,0.012144,0.997521,800.028198,1504.718994,1724.847290
3809,21.161000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052088,-0.045046,0.012655,0.997546,806.710815,1504.226807,1722.343628
3810,21.166000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051109,-0.044669,0.014438,0.997589,812.339966,1503.819580,1720.305786
3811,21.172000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051390,-0.043838,0.015410,0.997597,819.113037,1503.271118,1717.795654
3812,21.177000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052238,-0.042117,0.015519,0.997625,824.649719,1502.846069,1715.708984
3813,21.183000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053510,-0.039458,0.015262,0.997671,831.176392,1502.383057,1713.225830
3814,21.188000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054922,-0.036291,0.014661,0.997723,836.569763,1502.041504,1711.198242
3815,21.194000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056085,-0.034785,0.014855,0.997709,843.112427,1501.641479,1708.608765
3816,21.199000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057109,-0.031800,0.014718,0.997753,848.261597,1501.417114,1706.478027
3817,21.205000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058376,-0.029225,0.015060,0.997753,854.565735,1501.056641,1703.895020
3818,21.211000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059338,-0.027182,0.015561,0.997747,860.903625,1500.660156,1701.263306
3819,21.216000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059700,-0.025733,0.016351,0.997751,866.172424,1500.331177,1699.062378
3820,21.222000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060166,-0.023797,0.016977,0.997760,872.487488,1499.907349,1696.445068
3821,21.227000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060619,-0.021934,0.016416,0.997785,877.609314,1499.631592,1694.204956
3822,21.233000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061670,-0.019726,0.016588,0.997764,883.748230,1499.225220,1691.539795
3823,21.238000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.062549,-0.018241,0.016957,0.997731,888.942322,1498.866333,1689.309570
3824,21.244000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.063876,-0.016305,0.016540,0.997688,894.993958,1498.451172,1686.615601
3825,21.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064678,-0.014121,0.016377,0.997672,900.914856,1498.077881,1683.945190
3826,21.255000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.065634,-0.012317,0.016640,0.997629,905.894470,1497.774658,1681.713867
3827,21.261000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.066005,-0.010062,0.017128,0.997622,911.846252,1497.428955,1679.021362
3828,21.266000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.065990,-0.008503,0.017740,0.997626,916.677490,1497.137817,1676.700562
3829,21.272000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.065811,-0.006428,0.019460,0.997622,922.518738,1496.779785,1673.928955
3830,21.277000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.065318,-0.004860,0.020765,0.997637,927.293335,1496.477539,1671.579346
3831,21.283000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064872,-0.002545,0.022181,0.997644,932.934814,1496.156128,1668.807617
3832,21.288000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064708,-0.000843,0.023232,0.997633,937.555237,1495.873779,1666.456177
3833,21.294000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064549,0.001111,0.024915,0.997603,943.114563,1495.508179,1663.594360
3834,21.300000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064360,0.003088,0.026705,0.997565,948.596008,1495.087891,1660.766846
3835,21.305000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064098,0.004609,0.027605,0.997551,953.134155,1494.792480,1658.342529
3836,21.311000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.062934,0.005788,0.029215,0.997573,958.614746,1494.374268,1655.363770
3837,21.316000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.062463,0.006849,0.030024,0.997572,963.092957,1493.972290,1652.847900
3838,21.322000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.062092,0.008454,0.030619,0.997565,968.404968,1493.473145,1649.903809
3839,21.327000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.062003,0.009948,0.031079,0.997542,972.794739,1493.062866,1647.463623
3840,21.333000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061769,0.011898,0.031408,0.997525,978.056335,1492.558228,1644.558716
3841,21.338000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061644,0.013664,0.031548,0.997506,982.377502,1492.123901,1642.178833
3842,21.344000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061718,0.015996,0.031761,0.997460,987.512634,1491.600464,1639.347900
3843,21.350000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061611,0.018206,0.032357,0.997410,992.594910,1491.046509,1636.524048
3844,21.355000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061089,0.020014,0.032810,0.997392,996.757141,1490.617065,1634.185425
3845,21.361000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060366,0.022033,0.033532,0.997370,1001.753906,1490.062500,1631.370605
3846,21.366000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059477,0.023997,0.034170,0.997356,1005.872864,1489.617065,1629.021484
3847,21.372000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058475,0.026697,0.035061,0.997316,1010.725708,1489.076782,1626.226807
3848,21.377000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057817,0.028335,0.036111,0.997271,1014.752625,1488.601562,1623.883301
3849,21.383000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056798,0.030434,0.037507,0.997217,1019.482849,1488.022583,1621.053345
3850,21.388000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055464,0.032427,0.038460,0.997193,1023.362610,1487.540771,1618.675293
3851,21.394000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054154,0.034254,0.039907,0.997147,1027.935425,1486.965698,1615.821899
3852,21.399000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053242,0.035486,0.041086,0.997105,1031.706299,1486.466064,1613.477661
3853,21.405000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053003,0.037754,0.042024,0.996995,1036.105713,1485.903442,1610.745972
3854,21.411000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052720,0.039944,0.042788,0.996892,1040.396484,1485.355469,1608.030029
3855,21.416000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052554,0.041216,0.043436,0.996821,1043.891113,1484.861816,1605.740845
3856,21.422000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053077,0.042858,0.043955,0.996702,1048.041626,1484.250977,1602.984741
3857,21.427000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053066,0.044191,0.044315,0.996628,1051.424316,1483.709229,1600.718872
3858,21.433000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052401,0.046199,0.044926,0.996545,1055.457520,1483.029297,1598.077148
3859,21.438000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051696,0.047888,0.045259,0.996487,1058.710571,1482.406372,1595.843872
3860,21.444000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050931,0.049014,0.045955,0.996440,1062.603882,1481.550171,1593.231079
3861,21.449000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050666,0.049595,0.045864,0.996429,1065.856445,1480.786133,1591.040649
3862,21.455000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049824,0.050381,0.045956,0.996427,1069.695312,1479.884766,1588.497681
3863,21.461000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048811,0.051703,0.046200,0.996398,1073.432617,1478.904663,1586.010742
3864,21.466000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048072,0.052919,0.046791,0.996343,1076.535522,1478.052979,1583.904785
3865,21.472000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047282,0.053768,0.047001,0.996325,1080.286499,1476.977661,1581.355713
3866,21.477000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046402,0.054717,0.047036,0.996314,1083.347778,1476.104980,1579.266357
3867,21.483000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.045181,0.056285,0.047248,0.996272,1086.974243,1475.006226,1576.842163
3868,21.488000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.044061,0.057650,0.047475,0.996234,1089.946411,1474.058228,1574.808350
3869,21.494000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.043057,0.059698,0.047626,0.996150,1093.443359,1472.911987,1572.413086
3870,21.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.042120,0.061141,0.048011,0.996084,1096.904663,1471.752808,1569.969238
3871,21.505000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.041427,0.062387,0.048024,0.996035,1099.700928,1470.807129,1567.927490
3872,21.511000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.040802,0.063362,0.048359,0.995983,1102.988770,1469.669434,1565.520508
3873,21.516000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.040047,0.064733,0.048768,0.995906,1105.700195,1468.694214,1563.502686
3874,21.522000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.039989,0.067103,0.048669,0.995756,1108.878662,1467.463867,1561.085938
3875,21.527000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.038663,0.067776,0.049681,0.995713,1111.479858,1466.479980,1559.144653
3876,21.533000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.038817,0.069772,0.050268,0.995539,1114.446045,1465.216553,1556.791260
3877,21.538000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.037491,0.070629,0.051213,0.995481,1116.899902,1464.211426,1554.835205
3878,21.544000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.036170,0.072140,0.052002,0.995381,1119.722412,1462.943970,1552.488281
3879,21.550000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.034498,0.074096,0.052513,0.995270,1122.440063,1461.594971,1550.189331
3880,21.555000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.033438,0.075534,0.052620,0.995192,1124.629028,1460.432495,1548.275757
3881,21.561000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.033949,0.076676,0.051690,0.995136,1127.203979,1458.980591,1545.976562
3882,21.566000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.035527,0.077406,0.050259,0.995098,1129.294678,1457.677124,1544.087036
3883,21.572000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.036630,0.078095,0.049214,0.995057,1131.713257,1456.163940,1541.845459
3884,21.577000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.036836,0.078889,0.048241,0.995034,1133.680786,1454.921753,1539.953735
3885,21.583000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.036961,0.079667,0.046937,0.995030,1135.988037,1453.368530,1537.676636
3886,21.588000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.037117,0.080447,0.045712,0.995018,1137.858032,1452.073364,1535.741333
3887,21.594000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.037261,0.081526,0.044627,0.994974,1140.044067,1450.538086,1533.390991
3888,21.600000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.037214,0.082795,0.043702,0.994912,1142.157349,1448.965576,1531.003296
3889,21.605000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.036910,0.084141,0.042732,0.994853,1143.849487,1447.602783,1529.128418
3890,21.611000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.034562,0.085444,0.043114,0.994810,1145.908081,1445.988647,1526.883301
3891,21.616000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.033019,0.087997,0.042917,0.994648,1147.531738,1444.572754,1525.004272
3892,21.622000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.031723,0.092115,0.041968,0.994358,1149.384155,1442.803711,1522.781250
3893,21.627000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030414,0.095471,0.041276,0.994111,1150.862671,1441.321655,1520.940186
3894,21.633000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.028306,0.099119,0.040848,0.993834,1152.589111,1439.531982,1518.836182
3895,21.638000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026301,0.101934,0.040621,0.993613,1153.998901,1438.040894,1517.124390
3896,21.644000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.024063,0.105446,0.040385,0.993313,1155.664185,1436.292603,1515.119873
3897,21.649000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.023049,0.108328,0.040060,0.993040,1156.997925,1434.838013,1513.500488
3898,21.655000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022489,0.111687,0.039354,0.992709,1158.524170,1433.144653,1511.612793
3899,21.661000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.021937,0.113611,0.037025,0.992593,1159.809692,1431.490845,1509.799561
3900,21.666000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022080,0.114992,0.035439,0.992489,1160.822998,1430.153320,1508.352539
3901,21.672000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022279,0.116235,0.033528,0.992406,1161.958130,1428.536011,1506.705078
3902,21.677000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022126,0.116983,0.031230,0.992396,1162.804565,1427.205200,1505.402222
3903,21.683000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022236,0.118132,0.028544,0.992339,1163.762695,1425.654785,1503.948364
3904,21.688000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022348,0.119228,0.026522,0.992261,1164.459473,1424.409668,1502.749146
3905,21.694000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022063,0.120588,0.024594,0.992153,1165.223267,1422.924438,1501.391357
3906,21.699000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.021810,0.122023,0.023662,0.992005,1165.825073,1421.757446,1500.312134
3907,21.705000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.021345,0.123771,0.023253,0.991809,1166.450562,1420.481445,1499.105713
3908,21.711000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.020510,0.124268,0.021459,0.991805,1166.871216,1419.198853,1497.990723
3909,21.716000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.019664,0.124637,0.020076,0.991804,1167.140747,1418.234497,1497.115479
3910,21.722000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.019112,0.125368,0.018684,0.991750,1167.432617,1417.207520,1496.106934
3911,21.727000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.019382,0.126078,0.018348,0.991661,1167.642822,1416.422485,1495.289795
3912,21.733000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.019214,0.126257,0.017217,0.991662,1167.728027,1415.561157,1494.426147
3913,21.738000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.018935,0.126445,0.016694,0.991652,1167.755493,1414.934814,1493.709839
3914,21.744000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.019618,0.126765,0.016176,0.991607,1167.713501,1414.288696,1492.907349
3915,21.750000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.020604,0.126929,0.015701,0.991574,1167.576782,1413.801147,1492.179688
3916,21.755000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.021379,0.126799,0.015216,0.991581,1167.398438,1413.454834,1491.604126
3917,21.761000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.021695,0.125317,0.015286,0.991762,1167.249268,1413.134399,1490.949341
3918,21.766000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022742,0.125554,0.014705,0.991717,1166.952393,1412.903687,1490.467285
3919,21.772000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.023956,0.126157,0.014188,0.991620,1166.510376,1412.681641,1489.880493
3920,21.777000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.024439,0.125014,0.014537,0.991747,1166.188477,1412.574341,1489.455566
3921,21.783000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.025797,0.123691,0.013941,0.991888,1165.706665,1412.488647,1489.051147
