%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1682431229811585031,319,1682431229811284489,world,1.6881786584854126,-1.8591126203536987,0.8790198564529419,-0.00035571790067479014,0.0001676336833043024,0.00036425539292395115,0.9999998807907104
1682431229821368479,320,1682431229821157603,world,1.6881842613220215,-1.859115719795227,0.8790168166160583,-0.00028489259420894086,0.00012238846102263778,0.0003651996667031199,0.9999998807907104
1682431229846413184,321,1682431229846118266,world,1.6881699562072754,-1.859122395515442,0.8790184259414673,-0.0002575597900431603,0.000125590551760979,0.0003345500444993377,0.9999998807907104
1682431229856322257,322,1682431229856162882,world,1.6881757974624634,-1.8591291904449463,0.8790110349655151,-0.00029026667471043766,0.0001367790246149525,0.00035508241853676736,0.9999998807907104
1682431229876508072,323,1682431229876170654,world,1.6881752014160156,-1.8591214418411255,0.8790167570114136,-0.00030241694184951484,0.00013728279736824334,0.0003763267886824906,0.9999998807907104
1682431229891454994,324,1682431229891118702,world,1.6881788969039917,-1.8591256141662598,0.8790169954299927,-0.00029394347802735865,0.00011418296344345436,0.0003522366168908775,0.9999998807907104
1682431229906628001,325,1682431229906247750,world,1.6881736516952515,-1.8591228723526,0.8790207505226135,-0.00028690777253359556,0.0001032431609928608,0.00039456383092328906,0.9999998807907104
1682431229911367433,326,1682431229911120515,world,1.6881781816482544,-1.8591190576553345,0.8790152072906494,-0.00033723702654242516,0.0001323622273048386,0.00041617528768256307,0.9999998807907104
1682431229936501930,327,1682431229936101303,world,1.6881752014160156,-1.8591217994689941,0.8790147304534912,-0.0002762093208730221,0.00011920616088900715,0.000327139045111835,0.9999998807907104
1682431229941425987,328,1682431229941160194,world,1.6881743669509888,-1.8591283559799194,0.8790116906166077,-0.0003144374641124159,0.0001441213971702382,0.0003588543913792819,0.9999998807907104
1682431229967057235,329,1682431229966674859,world,1.6881732940673828,-1.8591220378875732,0.8790144920349121,-0.0003160815977025777,0.00014498310338240117,0.0003564696235116571,0.9999998807907104
1682431229971415833,330,1682431229971240874,world,1.6881731748580933,-1.8591257333755493,0.8790100812911987,-0.0002682176709640771,0.0001586006983416155,0.00032694588298909366,0.9999998807907104
1682431229996469829,331,1682431229996115536,world,1.6881797313690186,-1.859122633934021,0.8790148496627808,-0.00026510574389249086,0.00011782007641158998,0.0003668696735985577,0.9999998807907104
1682431230016488685,332,1682431230016197059,world,1.688175916671753,-1.8591234683990479,0.8790187835693359,-0.0002438505762256682,0.00010112567542819306,0.00037494231946766376,0.9999998807907104
1682431230031484399,333,1682431230031260690,world,1.688177466392517,-1.859127163887024,0.8790135383605957,-0.0002980207500513643,0.0001561645622132346,0.00032773028942756355,0.9999998807907104
1682431230046426322,334,1682431230046220571,world,1.6881808042526245,-1.859123706817627,0.8790090084075928,-0.0003198682388756424,0.00016421206237282604,0.0003551645204424858,0.9999998807907104
1682431230061444245,335,1682431230061255702,world,1.6881762742996216,-1.8591203689575195,0.8790131211280823,-0.0002916997473221272,9.831065108301118e-05,0.00032713168184272945,0.9999998807907104
1682431230066570094,336,1682431230066331760,world,1.6881808042526245,-1.859121322631836,0.8790098428726196,-0.0003265847044531256,0.0001648810284677893,0.00034380960278213024,0.9999998807907104
1682431230091416632,337,1682431230091213965,world,1.6881784200668335,-1.8591278791427612,0.879009485244751,-0.0002536399115342647,5.300056000123732e-05,0.00038531713653355837,0.9999998807907104
1682431230096287314,338,1682431230096111022,world,1.6881803274154663,-1.8591294288635254,0.8790075182914734,-0.0002505127340555191,0.00011580063437577337,0.0003354641958139837,0.9999998807907104
1682431230121555978,339,1682431230121289186,world,1.6881790161132812,-1.8591227531433105,0.8790150880813599,-0.00025648539303801954,0.00010716848919400945,0.0003554430732037872,0.9999998807907104
1682431230126278827,340,1682431230126104576,world,1.6881803274154663,-1.8591252565383911,0.879009485244751,-0.00028007847140543163,0.00013800883607473224,0.0003096449945587665,0.9999998807907104
1682431230151526199,341,1682431230151253948,world,1.6881873607635498,-1.859126329421997,0.8790118098258972,-0.00027510596555657685,0.00012176002201158553,0.0003129838441964239,0.9999998807907104
1682431230166387954,342,1682431230166177204,world,1.6881836652755737,-1.8591266870498657,0.8790127038955688,-0.00023380455968435854,7.146022835513577e-05,0.000350276444805786,0.9999998807907104
1682431230181356294,343,1682431230181132918,world,1.688179850578308,-1.8591288328170776,0.8790087103843689,-0.00024192566343117505,0.00011711047409335151,0.0003279358788859099,0.9999998807907104
1682431230201414108,344,1682431230201129107,world,1.6881840229034424,-1.859130859375,0.8790086507797241,-0.0002835158375091851,0.00016262996359728277,0.0003166512178722769,0.9999998807907104
1682431230216377072,345,1682431230216178905,world,1.6881848573684692,-1.859135627746582,0.879009485244751,-0.00026887579588219523,9.650841820985079e-05,0.00035275050322525203,0.9999998807907104
1682431230226275354,346,1682431230226113312,world,1.6881831884384155,-1.8591234683990479,0.8790141344070435,-0.0002876504440791905,9.334021888207644e-05,0.0003084127383772284,0.9999998807907104
1682431230246372626,347,1682431230246181792,world,1.688179612159729,-1.8591296672821045,0.879005491733551,-0.0003007237974088639,0.00012154498836025596,0.0003049416991416365,0.9999998807907104
1682431230251415684,348,1682431230251256392,world,1.6881802082061768,-1.8591279983520508,0.8790105581283569,-0.0002458306262269616,0.00011068666935898364,0.00029700578306801617,1.0
1682431230276410305,349,1682431230276127888,world,1.6881775856018066,-1.8591281175613403,0.8790095448493958,-0.00023487905855290592,0.0001247310865437612,0.000346329907188192,0.9999998807907104
1682431230291620104,350,1682431230291412937,world,1.6881744861602783,-1.8591276407241821,0.8790088295936584,-0.0002758028858806938,0.00013641583791468292,0.0003355875669512898,0.9999998807907104
1682431230306325442,351,1682431230306122900,world,1.6881728172302246,-1.8591269254684448,0.8790091276168823,-0.00028030711109749973,0.00011824346438515931,0.0003345827281009406,0.9999998807907104
1682431230326363340,352,1682431230326101631,world,1.6881736516952515,-1.8591272830963135,0.8790107369422913,-0.00029369324329309165,0.00016192648035939783,0.00034181986120529473,0.9999998807907104
1682431230341360304,353,1682431230341180929,world,1.6881704330444336,-1.8591291904449463,0.8790053725242615,-0.00032609637128189206,0.00015629245899617672,0.00031096863676793873,0.9999998807907104
1682431230356408102,354,1682431230356175226,world,1.6881740093231201,-1.8591278791427612,0.8790094256401062,-0.0002930455666501075,7.935379835544154e-05,0.00036518959677778184,0.9999998807907104
1682431230371550900,355,1682431230371211483,world,1.688173532485962,-1.8591320514678955,0.8790080547332764,-0.00023199731367640197,9.308547305408865e-05,0.0003695351770147681,0.9999998807907104
1682431230376436458,356,1682431230376184665,world,1.6881756782531738,-1.8591337203979492,0.8790042400360107,-0.00025329276104457676,9.694806067273021e-05,0.0003689031000249088,0.9999998807907104
1682431230401736455,357,1682431230401401746,world,1.688170075416565,-1.8591316938400269,0.8790019750595093,-0.00026453877217136323,0.00010701597784645855,0.00034196858177892864,0.9999998807907104
1682431230411438528,358,1682431230411100527,world,1.688171625137329,-1.8591300249099731,0.8790091872215271,-0.00021596031729131937,0.00012160855112597346,0.0003590965934563428,0.9999998807907104
1682431230431674926,359,1682431230431236507,world,1.688173770904541,-1.8591320514678955,0.8790053129196167,-0.00023992406204342842,7.750717486487702e-05,0.00037900340976193547,0.9999998807907104
1682431230441593374,360,1682431230441276623,world,1.6881706714630127,-1.8591246604919434,0.8790093064308167,-0.00024369772290810943,9.947423677658662e-05,0.00038826250238344073,0.9999998807907104
1682431230461583063,361,1682431230461256437,world,1.6881709098815918,-1.8591312170028687,0.8790063261985779,-0.00029431330040097237,0.0001269718777621165,0.00036146995262242854,0.9999998807907104
1682431230476508902,362,1682431230476182943,world,1.688170075416565,-1.8591227531433105,0.8790062665939331,-0.0002520458947401494,0.00011413643369451165,0.0003723466070368886,0.9999998807907104
1682431230491629325,363,1682431230491244782,world,1.688174843788147,-1.8591309785842896,0.8790072798728943,-0.0002405003469903022,0.00012489627988543361,0.00038236111868172884,0.9999998807907104
1682431230511484680,364,1682431230511142679,world,1.6881728172302246,-1.8591318130493164,0.8790086507797241,-0.00020286545623093843,8.050350152188912e-05,0.00039368352736346424,0.9999998807907104
1682431230526459270,365,1682431230526107060,world,1.6881768703460693,-1.8591283559799194,0.8790069818496704,-0.00023345983936451375,0.00010881599882850423,0.00038163672434166074,0.9999998807907104
